FID,osm_id,code,fclass,name
8080,7019452315,2529,beauty_shop,Majesty Beauty Parlour
8081,7019452319,2511,convenience, 
8082,7019452322,2901,toilet, 
8083,7019452324,2568,laundry,Easy World Laundry and Dry Cleaning
8084,7019452328,2561,hairdresser,EA Dealers
8085,7019452330,2512,clothes,Laugh Last
8086,7019452331,2542,bicycle_shop, 
8087,7019452332,2561,hairdresser,Adams Hair Cut
8088,7019452334,2518,beverages, 
8089,7019452335,2511,convenience, 
8090,7019452336,2517,shoe_shop,Kiss Beads
8091,7019452337,2305,bar, 
8092,7019452343,2302,fast_food,Sakora Tea Bay
8093,7019452344,2512,clothes, 
8094,7019452345,2901,toilet, 
8095,7019452346,2516,butcher,Jil Froz
8096,7019452347,2903,drinking_water, 
8097,7019452349,2561,hairdresser,Look Good Barbering & Business Centre
8098,7019452352,2302,fast_food,Sweet Apple foods
8099,7019452355,2511,convenience, 
8100,7019452356,2903,drinking_water, 
8101,7019452357,2906,waste_basket, 
8102,7019452362,2561,hairdresser,Haircut Extraordinaire
8103,7019452363,2503,kiosk, 
8104,7019452364,2561,hairdresser, 
8105,7019713049,2503,kiosk, 
8106,7019713050,2305,bar, 
8107,7019713051,2503,kiosk, 
8108,7019713052,2503,kiosk, 
8109,7019713053,2305,bar,Lovers are few Bar
8110,7019713056,2903,drinking_water, 
8111,7019713057,2906,waste_basket, 
8112,7019713058,2514,chemist,Kwasi Gyane Over The Counter Medicine
8113,7019713059,2503,kiosk, 
8114,7019713061,2302,fast_food,Mama G Kitchen
8115,7019713063,2503,kiosk,E and G Cold Store and Provisions
8116,7019713065,2305,bar,Down Town Spot
8117,7019713066,2561,hairdresser,AK Beauty Hair Salon
8118,7019713067,2906,waste_basket, 
8119,7019713070,2503,kiosk, 
8120,7019713072,2503,kiosk, 
8121,7019713075,2503,kiosk, 
8122,7019713076,2503,kiosk, 
8123,7019713077,2561,hairdresser,Good Salon Guide
8124,7019713080,2503,kiosk, 
8125,7019713082,2561,hairdresser, 
8126,7019713084,2503,kiosk, 
8127,7019754786,2503,kiosk, 
8128,7019754788,2503,kiosk, 
8129,7019754789,2503,kiosk, 
8130,7019754790,2901,toilet, 
8142,7020608821,2512,clothes,Maa Sha Allah Fashion Trend
8143,7020608822,2512,clothes, 
8144,7020608827,2561,hairdresser,Supreme Matter
8145,7020608828,2503,kiosk, 
8146,7020608831,2302,fast_food,Beans Boutique
8147,7020608833,2903,drinking_water, 
8148,7020608834,2302,fast_food, 
8149,7020608836,2511,convenience, 
8150,7020608837,2251,sports_centre, 
8151,7020608840,2561,hairdresser, 
8152,7020608842,2903,drinking_water, 
8153,7020608843,2511,convenience, 
8154,7020608845,2503,kiosk, 
8155,7020608846,2511,convenience,By The Grace of God Provision
8156,7020608849,2302,fast_food, 
8157,7020608850,2561,hairdresser,Kikas Beauty Salon
8158,7020673099,2503,kiosk, 
8159,7020673101,2503,kiosk, 
8160,7020673102,2302,fast_food, 
8161,7020673103,2503,kiosk,God is Good
8162,7020673104,2082,school,Victorious Academy
8163,7020673106,2082,school,Almighty Genius Preperatory School
8164,7020673107,2083,kindergarten,Children of God
8165,7020673109,2529,beauty_shop,Modern Beauty Saloon
8166,7020673110,2503,kiosk, 
8167,7020673113,2503,kiosk,Bismillah Vote for Allah Enterprise
8168,7020673114,2514,chemist, 
8169,7020673115,2511,convenience, 
8170,7020673116,2561,hairdresser, 
8171,7020673118,2512,clothes,Nurullah Fashion Centre
8172,7020673120,2503,kiosk, 
8173,7020673121,2528,greengrocer,Obaa Yaa Store
8174,7020673122,2561,hairdresser, 
8175,7020673123,2503,kiosk, 
8176,7020673124,2503,kiosk, 
8177,7020673126,2503,kiosk, 
8178,7020673127,2512,clothes, 
8179,7020673128,2517,shoe_shop, 
8180,7020673129,2514,chemist, 
8181,7020673130,2503,kiosk, 
8182,7020673131,2511,convenience, 
8183,7020673132,2503,kiosk, 
8184,7020673133,2503,kiosk, 
8185,7020673134,2503,kiosk,Allah is Enough for Me
8186,7020673137,2512,clothes,Psalm 23 Fashion
8187,7020673139,2725,artwork,Mawuko's Art
8188,7020673140,2503,kiosk, 
8189,7020673142,2561,hairdresser,Mr. Manor Barbering Shop
8190,7020673143,2528,greengrocer, 
8191,7020673144,2503,kiosk, 
8192,7020673145,2503,kiosk, 
8193,7020673147,2503,kiosk, 
8194,7020673149,2082,school,Becy's Day Care and Primary School
8195,7020673150,2503,kiosk,Sister Mama Store
8196,7020673151,2503,kiosk, 
8197,7020673152,2529,beauty_shop,Samira Professional Hairstyle
8198,7020673153,2302,fast_food, 
8199,7020673154,2503,kiosk, 
8200,7020673156,2302,fast_food, 
8201,7020739653,2503,kiosk, 
8202,7020739654,2512,clothes,Brighing Fashion Centre
8203,7020739656,2561,hairdresser,Obaapa Gifty Beauty Saloon
8204,7020739657,2906,waste_basket, 
8205,7020739659,2906,waste_basket, 
8206,7020739660,2906,waste_basket, 
8207,7020739661,2302,fast_food, 
8208,7020739666,2906,waste_basket, 
8209,7020739668,2302,fast_food, 
8210,7020739669,2906,waste_basket, 
8211,7020739673,2906,waste_basket, 
8212,7020739675,2302,fast_food,Sweet Joint
8213,7020739676,2906,waste_basket, 
8214,7020739678,2301,restaurant,Diana Chop Bar
8215,7020751686,2906,waste_basket, 
8216,7020751687,2903,drinking_water, 
8217,7020751691,2503,kiosk, 
8218,7020751693,2906,waste_basket, 
8219,7020751695,2561,hairdresser,Salvation Beauty Palace
8220,7020751697,2906,waste_basket, 
8221,7020751699,2906,waste_basket, 
8222,7020751700,2503,kiosk,Al-Kanic
8223,7020751703,2503,kiosk, 
8224,7020751704,2503,kiosk, 
8225,7020751705,2529,beauty_shop,Morning Star Salon
8229,7025658165,2302,fast_food,Aha Food Services
8234,7033934885,2501,supermarket,kabfarmgh Achimota
8244,7039485976,2906,waste_basket, 
8298,7048666966,2544,furniture_shop,Royal furniture Limited
8300,7049605275,2517,shoe_shop,Fawaz Salu Leather Works
8301,7049607540,2401,hotel,Shiva Hotel
8302,7049673830,2512,clothes,20s Collections
8303,7049674203,2543,doityourself,Sanyai Investment
8305,7051293354,2101,pharmacy,Bedita
8309,7064161645,2529,beauty_shop,Care For Beauty
8310,7064161646,2503,kiosk, 
8311,7064161647,2962,water_well, 
8312,7064161649,2528,greengrocer, 
8313,7064161651,2503,kiosk, 
8314,7064161652,2528,greengrocer, 
8315,7064161653,2962,water_well, 
8316,7064161654,2561,hairdresser,Dread lock Centre
8317,7064161655,2503,kiosk, 
8318,7064161660,2561,hairdresser, 
8319,7064161665,2503,kiosk, 
8320,7064161666,2503,kiosk, 
8321,7064161674,2906,waste_basket, 
8322,7064161677,2511,convenience, 
8323,7064161678,2512,clothes,Cut 2 Fit Business Centre
8324,7064161679,2503,kiosk, 
8325,7064161680,2561,hairdresser,Ike's Dreadlooks Centre
8326,7064161684,2903,drinking_water, 
8327,7064180187,2511,convenience, 
8328,7064180188,2503,kiosk, 
8329,7064180192,2511,convenience, 
8330,7064180193,2511,convenience, 
8331,7064180194,2903,drinking_water, 
8332,7064180195,2302,fast_food,Sharmaco Special Food
8333,7064180201,2906,waste_basket, 
8334,7064180202,2906,waste_basket, 
8335,7064180206,2901,toilet, 
8336,7064180211,2906,waste_basket, 
8346,7064180257,2906,waste_basket, 
8348,7064180262,2512,clothes, 
8349,7064180263,2903,drinking_water, 
8350,7064180264,2512,clothes, 
8351,7064180265,2302,fast_food,Iko Shei Allah Hajia Special
8352,7064180266,2906,waste_basket, 
8353,7064180267,2517,shoe_shop, 
8354,7064180269,2511,convenience,God Time Is the best
8355,7064180270,2901,toilet, 
8356,7064180271,2511,convenience, 
8357,7064180273,2561,hairdresser,Glams By Hawat
8358,7064180274,2903,drinking_water, 
8359,7064180276,2906,waste_basket, 
8361,7064180290,2903,drinking_water, 
8363,7064180295,2901,toilet, 
8364,7064180297,2906,waste_basket, 
8366,7064180299,2906,waste_basket, 
8368,7064180303,2906,waste_basket, 
8369,7064180308,2903,drinking_water, 
8370,7064180309,2906,waste_basket, 
8371,7064180310,2302,fast_food, 
8372,7064180312,2305,bar, 
8373,7064180316,2903,drinking_water, 
8374,7064180325,2906,waste_basket, 
8375,7064180329,2901,toilet, 
8376,7064180335,2901,toilet, 
8377,7064180341,2906,waste_basket, 
8391,7084942846,2515,bookshop,Step To Christ
8392,7084953830,2601,bank,Consolidated Bank Ghana
8397,7089766479,2906,waste_basket, 
8423,7122836840,2903,drinking_water, 
8453,7139356520,2401,hotel,Vacation Inn Hotel
8478,7153972085,2721,attraction,“Deo Gratias” Photography Archive
8501,7164564613,2101,pharmacy,Pharmatrust Pharmacy
8526,7171462496,2511,convenience,Bonjour
8527,7171464501,2302,fast_food,Chicken Inn
8528,7171465831,2303,cafe,Vida e Caffe
8529,7171465922,2564,car_wash,Total Wash
8530,7171466999,2101,pharmacy,Add Pharma
8531,7171467402,2302,fast_food,Pizza Inn
8575,7198695553,2304,pub,Lovers Inn
8585,7209372663,2101,pharmacy, 
8588,7211393385,2101,pharmacy,M&G Pharmaceuticals
8589,7211448645,2101,pharmacy,M&G whole sale division
8596,7213779547,2082,school,Joyce Ababio College of Creative Design
8599,7215950604,2101,pharmacy,Ami Pharmacy
8601,7218465627,2302,fast_food,Abotre Taste and See
8604,7220926588,2302,fast_food,Mr. A. D. Special
8610,7230284371,2525,mobile_phone_shop,Day Global Phones
8611,7230284665,2529,beauty_shop,Trinity Parlour
8618,7238134590,2525,mobile_phone_shop,Franco Trading
8631,7246793338,2951,comms_tower, 
8637,7252817952,2951,comms_tower, 
8643,7261514740,2601,bank,Bond Financial Services
8644,7261620497,2601,bank,Best Point Savings and Loans
8662,7277097285,2602,atm, 
8676,7292619648,2546,computer_shop,Best Buy Computers
8766,7441174999,2302,fast_food,M and M Catering Services
8908,7775231760,2544,furniture_shop,Kpogas Furniture Limited
8911,7775261052,2525,mobile_phone_shop,Tecno
8919,7775296840,2601,bank,Asa Savings and Loans
8948,7792518383,2304,pub, 
8971,7814702658,2101,pharmacy,GAFAT pharmacy
8973,7814709395,2601,bank,Ghana Commercial Bank
8974,7814711688,2101,pharmacy, 
9034,7925378161,2520,jeweller,AB Jewelry
9054,7962491894,2907,camera_surveillance, 
9059,7990231852,2907,camera_surveillance, 
9078,8003263177,2101,pharmacy,Colliers Pharmacy
9109,8070168590,2110,hospital,Citadel Hospital
9111,8070174468,2101,pharmacy,Alex Tawiah Chemical Store
9201,8567013618,2601,bank,Eco Bank
9203,8567023017,2602,atm, 
9205,8567046217,2101,pharmacy, 
9206,8567046317,2512,clothes, 
9207,8567115618,2511,convenience,Good Morning Ent
9208,8567129517,2511,convenience, 
9217,8572190318,2511,convenience,2 Guys Supermarket
9226,8572607019,2101,pharmacy, 
9228,8572612118,2304,pub,Lovers Inn
9229,8572720418,2529,beauty_shop,Abiata
9231,8577168395,2030,recycling,Coliba Waste Management Limited
9232,8577168396,2030,recycling,Borla Plus
9235,8577168399,2961,wastewater_plant,Lavender Hill Faecal Treatment Plant
9256,8651887564,2529,beauty_shop,Beauty o’clock
9259,8677787270,2529,beauty_shop,Beauty Essentials
9315,8916007821,2301,restaurant,Bobby's Pub & Restaurant
9321,8953954351,2111,clinic,James Town Usher Clinic
9322,8955155879,2082,school,St Mary's Anglican School
9323,8955813297,2082,school,Palledium
9325,8960761560,2082,school,Hansen SDA School
9326,8963755301,2082,school,Richard Akwei Memorial School
9449,9469866678,2110,hospital,McHenly's Medical Centre
9452,9490792872,2731,castle,Gbese Mantse Palace
9483,9593664435,2907,camera_surveillance, 
9525,9602395871,2101,pharmacy,Tobinco
