FID,osm_id,code,fclass,name
1216,4311942089,2082,school,New nation International School
1217,4313553900,2082,school,Amrahia Community School
1218,4313553901,2301,restaurant,Bongo Chop Bar
1219,4313553906,2101,pharmacy,Top Pill Pharmacy
1220,4313553907,2302,fast_food, 
1221,4313553908,2301,restaurant,Mavister Kitchen
1222,4313556909,2301,restaurant,Pork Bar and Restaurant
1223,4313556913,2301,restaurant,T Havana Gardens
1224,4313556915,2501,supermarket,Galibons Supermarket
1225,4313556919,2505,department_store,AY House
1226,4313556920,2301,restaurant, 
1227,4313556922,2082,school,Bethel School
1228,4313556923,2082,school,Life International School
1229,4313557005,2401,hotel,Swisssamara
1230,4313557007,2601,bank,CAL Bank
1231,4313557008,2601,bank,Opportunity International Savings and Loans
1232,4313557011,2305,bar, 
1233,4313557015,2302,fast_food,Adonai Kitchen
1234,4313591611,2401,hotel,Takoma
1235,4313591612,2301,restaurant,Cayenne
1236,4313591615,2601,bank,Best Point Savings And Loans
1237,4313591616,2301,restaurant,Imperial Peking Chinese Restaurant
1238,4313591617,2401,hotel,Renajoe Exclusive Center
1239,4313591619,2301,restaurant,Gifty Special Chop Bar
1240,4313591620,2082,school,Newland School
1241,4313597213,2401,hotel,Shanghai Guest House
1242,4313597214,2401,hotel,Weema Hotel Amanfro
1243,4313597220,2601,bank,National Investment Bank
1244,4313597221,2082,school,Redemption Valley No.1&2
1245,4313597222,2202,nightclub,Vienna City Hotel
1246,4313643799,2082,school,Agape School Complex
1247,4313643800,2082,school, 
1248,4313643801,2724,memorial,F.E. Daniels Memorial House
1249,4313643892,2901,toilet, 
1250,4313644000,2301,restaurant,Downtown City Atadeka
1251,4313644001,2082,school, 
1252,4313644004,2564,car_wash,Bukom Washing Bay
1253,4313644005,2305,bar,Just Love
1254,4313644492,2525,mobile_phone_shop,Ramani Ventures
1257,4316803037,2401,hotel,Supreme Avenue Hotel
1258,4324366290,2082,school,St. Thomas primary and junior high school
1259,4327081893,2602,atm, 
1260,4327081894,2901,toilet, 
1261,4327136689,2563,car_rental,Khasby Car Rentals
1262,4327136789,2546,computer_shop,Double Ghana
1263,4327136790,2525,mobile_phone_shop,Banzy Phones
1264,4327136989,2304,pub,Ginford Pub
1265,4348160696,2082,school,Asanka Design School
1266,4348179190,2601,bank,uniBank
1267,4348179291,2601,bank,Consolidated Bank Ghana
1268,4348182589,2520,jeweller,Asanka Jewellery Shop
1269,4349001983,2501,supermarket,Zambang Mart
1270,4349069300,2101,pharmacy,Equity pharmacy
1271,4349873195,2082,school,Tema Parents' Association School
1272,4349886694,2301,restaurant,Tsing Tao Restaurant
1273,4349886794,2546,computer_shop,IPMC Commmunity 6
1274,4349951889,2401,hotel,Wan Tong Hotel & Restaurant
1275,4350169048,2082,school,Naval Base School
1276,4350169050,2401,hotel,Emefs Hill view Palace
1277,4350176740,2302,fast_food,Fry 'N' Bake
1278,4350176741,2202,nightclub,Aphrodisiac Night Club
1279,4350176755,2601,bank,Opportunity International
1280,4350176761,2501,supermarket,Maple Mart
1281,4350176917,2082,school, 
1282,4350176933,2525,mobile_phone_shop,Franko Trading Enterprise
1283,4350177002,2302,fast_food,Le Rendezvous
1284,4350177003,2721,attraction,La Tawala Beach Resort
1285,4350177205,2512,clothes,Excellence Boutique
1286,4350177216,2001,police,Community 1 Police Station
1287,4350177321,2301,restaurant,Southern Fried Chicken
1288,4350177514,2082,school,Medass Old Site
1289,4350177515,2202,nightclub,Twist Night Club
1290,4350177517,2515,bookshop,Kingdom Books Stationery
1291,4350177900,2543,doityourself,DS TV
1292,4350177911,2721,attraction,Metro TV
1293,4350177996,2546,computer_shop,Mec IT
1294,4350185331,2721,attraction,Paradise Beach
1295,4350185334,2301,restaurant,Calypso
1296,4350187410,2082,school,"ETY International School, Saki"
1297,4350212046,2511,convenience,Meridian Supermarket
1298,4350212048,2601,bank,Damgbe Rural Bank Kpone
1299,4350212051,2303,cafe,Bread House
1300,4350212093,2601,bank,Access Bank
1301,4350212094,2301,restaurant,Barima Nkwan
1302,4350213057,2601,bank,CAL Bank
1303,4350214794,2082,school,Adjetey Ansah Junior High School
1304,4350214795,2601,bank,Group Bank of Ghana
1305,4350220193,2401,hotel,Mac
1306,4350251990,2101,pharmacy,Ernest Chemist
1307,4351375613,2303,cafe,Cafe Jackie Dee
1308,4351837558,2544,furniture_shop,Kings Furniture Co Ltd
1309,4351837559,2501,supermarket,Melcom
1310,4355196789,2082,school,Silver Peak Academy-Autism Center
1311,4359010659,2568,laundry, 
1312,4361890294,2082,school,Alliance Français
1313,4361890295,2601,bank,Bank of Africa (Business Center)
1314,4362076181,2304,pub,Old Poki
1315,4364441692,2721,attraction,Villa Ponte Rosa
1316,4364512689,2512,clothes,Lokko 08
1317,4364512989,2601,bank,CUA
1318,4369634543,2005,post_office,Ministries Post Office Ghana Post
1319,4370298139,2301,restaurant,Fillie B's
1320,4370696913,2301,restaurant,Royal Garden Chinese Restaurant
1321,4375814525,2016,market_place,Night Market
1322,4377128892,2601,bank,Gold Coast Fund Management
1323,4378202996,2721,attraction,Word of Testimony Church
1324,4378209991,2302,fast_food,Bodoo Pork
1326,4378228589,2404,guesthouse,Oldswan Guesthouse
1327,4392733689,2721,attraction,University of Ghana Registry
1328,4400481691,2564,car_wash,Washing Bay
1329,4400481790,2505,department_store, 
1330,4400481793,2301,restaurant,Prudent Gardens
1331,4400481796,2404,guesthouse,Ensafoah Lodge
1332,4400481797,2082,school,SOS Hermann Gmeiner International College
1333,4400481799,2005,post_office,DHL
1334,4400481800,2301,restaurant,Delhi Palace
1335,4400481801,2301,restaurant,Chicken King
1336,4400481802,2111,clinic,Solace Hospital
1337,4400481803,2541,car_dealership,Mazda
1338,4400481804,2301,restaurant,Southern Fried Chicken
1339,4400481891,2601,bank,Agriculture Development Bank
1340,4400481892,2501,supermarket,Shop n Save Supermarket
1341,4400481893,2401,hotel,Pink Panther
1342,4400481898,2546,computer_shop,E - services
1343,4400481901,2302,fast_food,Rikkie's Place
1344,4400481902,2401,hotel,Kaysens Grande
1345,4400481903,2404,guesthouse,Smart
1346,4400481904,2512,clothes,Akosombo Textile
1347,4400481905,2601,bank,GCB Bank
1348,4400481906,2101,pharmacy,East Cantoment Pharmacy
1349,4400503911,2543,doityourself,Builder's World
1350,4400503914,2101,pharmacy,Forbiq Pharmacy
1351,4400503915,2512,clothes,Ewuraaba Clothing
1352,4400503916,2301,restaurant,Zainabs Swallow
1353,4400503922,2120,doctors,COY Paediatric
1354,4400503925,2120,doctors,Raphal Medical Center
1355,4400503927,2544,furniture_shop,Kpogas
1356,4400510389,2513,florist,Unique Floral
1357,4400510392,2111,clinic,Adenta Clinic
1358,4400510393,2012,community_centre,Adentan City Council
1359,4400510396,2301,restaurant,Lick The Pot
1360,4400510397,2404,guesthouse,Beulah Royale Hotel
1361,4400510589,2601,bank,Union Savings and Loans
1362,4400510590,2303,cafe,Bonjour
1363,4400510591,2524,outdoor_shop,Asharley Botwe Carpentry Shop
1364,4400510592,2301,restaurant,Mama's Kitchen
1365,4400510593,2501,supermarket,Kumasa
1366,4400510595,2544,furniture_shop,Kpogas
1367,4400510598,2012,community_centre,Community & Residential Area
1368,4400510600,2205,playground, 
1369,4400510601,2541,car_dealership,Sinobest Truck
1370,4400510691,2302,fast_food,Biggie's
1371,4400510789,2501,supermarket,Motorway Supermarket
1372,4400510790,2082,school,Adentan Community School
1373,4400510792,2111,clinic,Caiquo Hospital
1374,4400510794,2721,attraction,Kpone Beach Resort
1375,4400510795,2544,furniture_shop,Blue Gallery
1376,4400510893,2301,restaurant,Awonye Chop Bar
1377,4400510895,2301,restaurant,Brandenburg Restaurant
1378,4400510896,2401,hotel,Neradom
1379,4400510897,2001,police,Police Station
1380,4400510989,2541,car_dealership,Car Dealer
1381,4400511089,2101,pharmacy,3rd Gate Pharmacy
1382,4400511090,2505,department_store,Aktos Ventures
1383,4400511189,2301,restaurant,Cake Republik
1384,4400511190,2601,bank,Beige Capital
1385,4400511191,2304,pub,Frames Pub
1386,4400511289,2082,school,"St Cecilia School, 3rd Gate"
1387,4400511290,2401,hotel,Ritz Hotel
1388,4400511291,2101,pharmacy,Telad Pharmacy
1389,4400511293,2082,school,Oyarifa Presby School
1390,4400511294,2404,guesthouse,Olympic Restaurant & Guesthouse
1391,4400511295,2301,restaurant,Chakula
1392,4400511296,2301,restaurant,Seoul Grill Restaurant & Guesthouse
1393,4400511297,2546,computer_shop,NIIT Tema
1394,4400511299,2301,restaurant,KFC
1396,4400511990,2405,hostel,SOS Hermann Gmeiner International
1397,4400511991,2302,fast_food,Eddy's Pizza
1398,4400511992,2501,supermarket,Max Mart
1399,4400511994,2543,doityourself,Ghana Heavy Equipment Ltd.
1400,4400512189,2301,restaurant,Sylvia's Restaurant & Catering
1401,4400512389,2082,school,Data Link University College
1402,4401532790,2301,restaurant,Big Fish
1404,4413035452,2001,police,Tema Regional Patrol Police Headquarters
1405,4414909632,2601,bank,GCB Bank
1406,4414909633,2601,bank,Fidelity Bank
1407,4414909634,2601,bank,Societe Generale Ghana
1408,4414909747,2951,comms_tower, 
1409,4417746837,2205,playground, 
1410,4423394337,2602,atm, 
1411,4423679089,2005,post_office,Accra North Post Office
1412,4423875500,2301,restaurant,Cindix
1413,4427834967,2011,embassy,High Commission of the Republic of Zambia
1414,4427835030,2251,sports_centre,Shala Yoga
1415,4427835031,2303,cafe,honeycomp Cafe
1416,4428290696,2951,comms_tower, 
1417,4429993094,2001,police,Accra Regional Police HQ
1419,4429993097,2725,artwork,GH One TV Studios
1420,4430009890,2101,pharmacy,Starwin Products Ltd
1421,4430017290,2082,school,Holy Trinity Cathedral Senior High School
1422,4430017291,2541,car_dealership,Rana Motors (Kia Showroom)
1424,4430018891,2541,car_dealership,Mercedes Benz Showroom
1425,4430018892,2541,car_dealership,Rana Motors
1426,4430019089,2546,computer_shop,IPMC
1427,4430019090,2541,car_dealership,Kia Motors
1428,4430019189,2541,car_dealership,Mercedes Benz Garage
1429,4430019289,2546,computer_shop,Ayikpa ICT Training Institute
1430,4434012437,2904,fountain, 
1431,4434015322,2904,fountain, 
1432,4434046011,2723,monument, 
1433,4435181964,2404,guesthouse,High Bridge Lodge Guesthouse
1434,4439835180,2401,hotel,Feladej
1435,4443298589,2501,supermarket,stus supermarket
1436,4443298689,2111,clinic,Dansoman polyclinic
1437,4448601702,2404,guesthouse, 
1438,4451500937,2602,atm,Republic Bank
1439,4453017855,2405,hostel,UPSA
1440,4458428250,2721,attraction,Prepaid Electricity
1441,4462237991,2101,pharmacy,Relish/Akai
1442,4462281289,2721,attraction,Mallam Junction
1443,4462281589,2501,supermarket,FairLady
1444,4468696772,2016,market_place,Baatsona market
1445,4468806551,2001,police,Lashibi Police Station
1446,4468836809,2564,car_wash, 
1447,4468922466,2301,restaurant,Wokos
1448,4468949656,2564,car_wash, 
1449,4468954745,2082,school,Barbies Learning Center
1450,4468958404,2082,school,Burgain International School
1451,4468978126,2404,guesthouse,Nshira Lodge
1452,4469072259,2302,fast_food,Local Porridge Vendor
1453,4469076725,2301,restaurant,Perrish
1454,4469087511,2543,doityourself,Danboat Constructions
1455,4469099538,2561,hairdresser,The Barber Shop
1456,4479634129,2101,pharmacy,Alaska Pharmacy Ltd
1457,4483839212,2011,embassy,Embassy of Kuwait
1458,4492831390,2602,atm, 
1459,4494021036,2305,bar,Chisney Lounge Bar
1460,4494021039,2304,pub,Regys Pub
1461,4494021043,2303,cafe,Central Angle
1462,4494021044,2082,school,Christ Mission School
1463,4502551992,2401,hotel,American Base Hotel
1464,4505989389,2304,pub,Rafmod
1465,4507012889,2009,courthouse,Gordon's Court
1466,4515161415,2541,car_dealership,Tata Motors
1468,4518650090,2602,atm, 
1469,4518671989,2601,bank,"Ghana Commercial Bank, Legon"
1470,4522495792,2601,bank,Access Bank
1471,4522495793,2601,bank,Consolidated Bank Ghana
1472,4523164291,2404,guesthouse,Nkwadum Guest House
1473,4524833092,2011,embassy,Embassy of the Republic of Korea
1474,4526082589,2501,supermarket, 
1476,4530665289,2501,supermarket,Kairos Business Centre
1477,4534031483,2504,mall,C.25 Mall
1478,4534031484,2601,bank,Consolidated Bank Ghana
1479,4534031487,2601,bank,Republic Bank
1480,4539410317,2601,bank,Fidelity Bank
1481,4539842380,2301,restaurant,Royal Garden
1482,4539842381,2304,pub,Jah Link
1483,4544612301,2016,market_place,Community 4 Night Market
1484,4544614095,2082,school,Mazon Grace Academy
1485,4545091693,2082,school,GTP School
1486,4545131789,2205,playground, 
1487,4550900289,2502,bakery,Valley View Bakery
1488,4552646389,2301,restaurant,Pretty Delight Catering Services
1490,4555865890,2601,bank,United Bank for Africa
1491,4555865891,2602,atm, 
1492,4555927489,2082,school,Nancy Preparatory School (Dawhewnya)
1493,4556922689,2546,computer_shop,Phoenix Corp. LLC
1494,4557926351,2564,car_wash, 
1495,4557928697,2111,clinic,Champion Divine
1496,4557990252,2101,pharmacy,Eribel Pharmacy
1497,4557997546,2305,bar,Round Up Lounge
1498,4557997547,2568,laundry, 
1499,4557997549,2561,hairdresser, 
1500,4557997550,2503,kiosk, 
1501,4557997551,2561,hairdresser, 
1502,4558008436,2101,pharmacy, 
1503,4562696190,2405,hostel,MOH flat Korle-bu
1504,4571008589,2421,shelter, 
1505,4581488632,2501,supermarket,GhanaMart Pickup depot
1506,4581539675,2401,hotel,Hotel President
1507,4582469290,2305,bar,ozzies kitchen
1508,4582469590,2303,cafe,prime internet
1509,4582472589,2082,school,Divine Provision School
1510,4588846019,2305,bar,Park view
1511,4588855257,2501,supermarket,Freedom Supermarket
1512,4588969128,2305,bar,Piano Bar
1513,4588969129,2303,cafe,Golden Apple
1514,4588969960,2401,hotel,Cator Lodge
1515,4588969961,2401,hotel,Swiss Palm Lodge
1516,4588974834,2301,restaurant,Busy Mouth
1517,4595095428,2082,school,Graceland Basic School
1518,4595116406,2082,school,Kaneshie North 1&2 Primary and JHS
1519,4600171449,2302,fast_food,Koko Joint
1520,4603429189,2421,shelter, 
1521,4604384990,2401,hotel, 
1522,4604384991,2401,hotel,Empire State Hotel
1523,4607603260,2011,embassy,Embassy of Peru Honorary Consulate
1524,4614122293,2301,restaurant,Kariba
1525,4614969789,2401,hotel,Alisa
1526,4616025489,2301,restaurant,Lord of the Wings restaurant
1527,4619508946,2401,hotel,Urbano Hotel
1528,4620513245,2602,atm,Ecobank
1529,4623407191,2305,bar,Hemingway Bar
1530,4625984889,2401,hotel,Nkrumah Memorial Hotel
1531,4636308498,2082,school,Emmanuel Presbytarian School
1532,4636308503,2305,bar,Item 13
1533,4636308511,2601,bank,Stanbic Bank
1534,4636308519,2404,guesthouse,Inn-Syde Guest House
1535,4637583291,2082,school,West Africa Centre for Crop Improvement
1536,4643870390,2082,school,Mercy Social Centre
1537,4648209596,2101,pharmacy,Equa Chemical Shop
1538,4667341890,2082,school,Great Promise School
1540,4678389392,2301,restaurant,Zen Garden
1541,4679881429,2401,hotel,Sam's Cottage Hotel
1542,4687047990,2404,guesthouse,orientation house
1543,4687095491,2601,bank,good exchange rate location
1544,4687429690,2401,hotel,Manjaro suites
1545,4688789192,2401,hotel,May Restaurant & Lodge
1547,4695461890,2725,artwork,Sterlin Art and Tech hub
1548,4696368489,2525,mobile_phone_shop,MTN office Osu
1549,4697067470,2082,school,Faith Montessori School
1550,4697067471,2082,school,New Gbawe Cluster of Schools
1551,4697754302,2404,guesthouse, 
1552,4697754303,2404,guesthouse,University of Mines and Technology Guest House
1553,4699262792,2501,supermarket,Container
1554,4703645035,2205,playground,Valco Employees Recreation Area (VERA)
1555,4703645035,2721,attraction,Valco Employees Recreation Area (VERA)
1557,4710914589,2401,hotel,Links Garden
1558,4712847592,2111,clinic,Christleads Medical Center
1559,4714341091,2401,hotel,Hotel De Bella
1560,4721278192,2301,restaurant,MedDiner
1561,4723051189,2305,bar,Aragon Center
1562,4723781474,2743,zoo, 
1563,4723781479,2205,playground, 
1564,4724157792,2304,pub,Chillyz Pub
1565,4724454789,2202,nightclub,Vanity Club
1566,4728990714,2601,bank,Bank of Africa
1567,4728990715,2601,bank,GT Bank
1568,4729011801,2901,toilet, 
1569,4729660190,2301,restaurant,El Cabrón
1570,4739621423,2518,beverages, 
1571,4739843024,2082,school,Blessed School Complex
1572,4739843025,2082,school,Jayee University College
1573,4739904325,2511,convenience,Pambros Salt Production
1574,4739904326,2543,doityourself,Owfred Hardware Decor
1575,4739904328,2082,school,Oblogo Cluster of Schools
1576,4740602034,2082,school,Virgo Preparatory School
1577,4740602041,2544,furniture_shop,Kpogas
1578,4740602045,2528,greengrocer,Mona Store
1579,4740602046,2401,hotel,Golf View Hotel
1580,4740602048,2561,hairdresser,Desmond Barbering Saloon
1581,4740602122,2505,department_store,Asangod Roofing Systems Ltd
1582,4741156985,2082,school, 
1583,4741157432,2304,pub,Cross Bee Spot
1584,4741290374,2101,pharmacy,Gap Pharmacy
1585,4741326737,2082,school,Bevy Bi-Lingual School
1586,4741326738,2082,school,Buzzy Kids Montessori School
1587,4743213942,2082,school,Gyankama Methodist Primary & JHS
1588,4745100848,2721,attraction,Sikorsky H-19
1589,4745100851,2725,artwork, 
1590,4746491621,2111,clinic,G.P.H.A Clinic Tema
1591,4750411417,2305,bar, 
1592,4750414191,2303,cafe,Maya Cova
1593,4752597127,2301,restaurant,CCML
1594,4752766527,2601,bank,UMB
1595,4763721122,2528,greengrocer,Geoagric Enterprise
1596,4768371754,2401,hotel,Niagara Inn
1597,4771159342,2301,restaurant,Ricemaster
1598,4771159343,2101,pharmacy, 
1599,4771159344,2512,clothes,Tree Shop
1600,4780055840,2111,clinic,Emmanuel Eye Clinic
1601,4782986473,2305,bar,Sky Bar 25
1602,4783310923,2518,beverages,Say Cheers
1603,4783618423,2404,guesthouse,Parker Airport Resort
1604,4789654972,2111,clinic,Diagnostic Centre
1605,4789832621,2404,guesthouse,Jessiwa B's Little Palace
1606,4790445228,2305,bar,Diddies Pub
1607,4801479847,2111,clinic,Adawukwao CHIPS Compound
1608,4801739021,2082,school,Ayiresu D/A JHS
1609,4801739022,2082,school,Osai Krodua JHS
1610,4801739023,2082,school,St Thomas Private School
1611,4801739024,2082,school,Jei Krodua JHS
1612,4801744021,2303,cafe,Vida e Caffė
1613,4803785222,2401,hotel,The Date Hotel
1614,4811166022,2601,bank,ADB Bank
1615,4811171221,2721,attraction,PrepaidElectric
1616,4811171222,2721,attraction,PrepaidElectricTopBaseTaxiRank
1617,4811568421,2301,restaurant,Sesna's Eatery
1618,4821648868,2082,school,Glow-Lamp International School
1619,4830568665,2601,bank,Absa
1620,4830568666,2120,doctors,Christian Medical Centre & Laboratory
1621,4830568667,2501,supermarket,Citydia Supermarket
1622,4830568668,2522,sports_shop,Decathlon
1623,4830568670,2601,bank,Fidelity Bank
1624,4830568671,2601,bank,Fidelity Bank
1625,4830568674,2601,bank,Prudential Bank Ltd.
1626,4830568675,2501,supermarket,Shoprite
1627,4830568676,2601,bank,adb Bank Nungua Branch
1628,4833457721,2082,school,BYF Institute of Health Sciences
1629,4834841274,2084,college,College of Physicians and Surgeons
1630,4837040021,2725,artwork, 
1631,4838904626,2721,attraction,Sakoumono beach
1632,4841525285,2601,bank,Prudential Bank
1633,4841525286,2601,bank,Stanbic Bank
1634,4841525287,2601,bank,Republic Bank
1635,4849476720,2904,fountain, 
1636,4852081757,2401,hotel,Olive Height Hotel
1637,4852100921,2305,bar,Tea Baa
1638,4852511121,2301,restaurant,Albela
1639,4858604421,2401,hotel,Casanova hôtel
1640,4860150221,2301,restaurant,Living Room
1641,4865283921,2401,hotel,Jenos Hotel
1642,4866236223,2302,fast_food,Rowies
1643,4870740021,2401,hotel,Foster hotel
1644,4881657494,2011,embassy,Embassy of Saharawi Republic Residence
1645,4881657500,2501,supermarket,Royal Mart
1646,4881657735,2001,police,Manet Police Station
1647,4884077521,2501,supermarket,Koala Supermarket
1648,4886119823,2301,restaurant,Chix n Ribs
1649,4888000023,2515,bookshop,Kisseman
1650,4896046664,2404,guesthouse,Highlander Guest House
1651,4902374221,2005,post_office,Adenta Post Office
1652,4902374222,2305,bar, 
1653,4917253665,2303,cafe,Kukun
1654,4917253675,2521,gift_shop, 
1655,4917253677,2501,supermarket,City Dia
1656,4917253678,2305,bar,Sandbox
1657,4917452423,2301,restaurant,Noble House
1658,4919531221,2401,hotel,Chinese Airbnb
1659,4920338423,2082,school,Jabet Preparatory School
1660,4920562624,2082,school,Music Therapy Association of Ghana (MTAG)
1661,4920565621,2721,attraction,Yellow House
1662,4922521421,2305,bar,Amen Bar
1663,4922652831,2301,restaurant,Ashanti Home Touch
1664,4927406375,2101,pharmacy,Ebenezer pharmacy
1665,4927406621,2512,clothes,JIL Fabrics African Fashion
1666,4932085362,2302,fast_food,Hunch
1667,4934286921,2082,school,Rebecca Moore SDA School
1668,4934472608,2401,hotel,Cesia Lodge
1669,4936477723,2082,school,Awutu Ahentia JHS
1670,4936477725,2082,school,Your Faith International School
1671,4936477822,2082,school,S.S. Peter & Paul Anglican School
1672,4936480723,2082,school,Awutu Roman Catholic Schools
1673,4936480827,2082,school,Awutu Bereku D/A cluster of schools
1674,4936480929,2082,school,Awutu A.M.E. Zion School
1675,4936480930,2082,school,Gloriham International Schools
1676,4936714623,2601,bank,Fidelity Bank Agent
1677,4936727126,2301,restaurant,Splash Restaurants
1678,4943837822,2101,pharmacy,Ernest Chemist
1679,4948446921,2401,hotel,International Student Guest Center
1680,4951010023,2101,pharmacy,Ernest Chemists Ltd.
1681,4951064021,2601,bank,UMB
1682,4951064023,2601,bank,Stanbic Bank
1683,4951066521,2601,bank,First Atlantic Bank
1684,4951486522,2301,restaurant,Papa Cuisine
1685,4957431924,2401,hotel, 
1686,4958858831,2601,bank,GCB Bank
1687,4971250988,2401,hotel,Hotel Bay View Royal
1688,4971251581,2101,pharmacy,Maxkins Pharmacy
1689,4971272065,2301,restaurant,Basilisa restaurant
1690,4972564369,2544,furniture_shop,Fyne Wood
1691,4972567405,2601,bank,Standard Chartered
1692,4972575279,2602,atm,Ecobank
1693,4972576442,2529,beauty_shop,Emenash
1694,4972576707,2404,guesthouse,Pomaa Lodge
1695,4972577043,2101,pharmacy,Benalice
1696,4972577045,2082,school,Little Professors Academy
1697,4972695857,2302,fast_food,KFC
1700,4972894704,2601,bank,Ecobank
1701,4973558321,2502,bakery,Corner Bakery
1703,4974191975,2082,school,Judicial Training Institute
1704,4974195503,2304,pub,London Pub
1705,4975615439,2082,school,SAP'S School (Old Site)
1706,4977993924,2305,bar,Treasures
1707,4979610782,2301,restaurant,Tam Tam African Cuisine & Music
1708,4980578539,2001,police,Nungua Barrier
1709,4987990753,2082,school,Queen Elizabeth Education Center
1710,4987993695,2301,restaurant,Asanka Locals
1711,4987994167,2602,atm,GCB Bank
1712,4987994169,2404,guesthouse,Bonsukoda
1713,4987994246,2306,food_court,Moka's
1714,4988373760,2082,school,Ideal College
1715,4988381303,2601,bank,umb
1716,4988382796,2304,pub,Diana Spot
1717,4988451721,2301,restaurant,Asanka Local
1718,4988635616,2511,convenience, 
1719,4988639407,2405,hostel,Unique Hostel
1720,4988640241,2301,restaurant,Las Pamas
1721,4990644968,2101,pharmacy,Brobson
1723,4993054931,2511,convenience,Last Hour Enterprise
1724,4993057029,2082,school,Grace and Mercy School
1725,4994486013,2601,bank,GT Bank
1726,4994486593,2543,doityourself, 
1727,4994486594,2516,butcher,Bethel Enterprise
1728,4994486653,2529,beauty_shop,Bazaza
1729,4995680377,2529,beauty_shop,Angel Beauty Salon
1730,5003061822,2528,greengrocer,The Farmer's Market
1732,5007812534,2525,mobile_phone_shop,KTech Phones
1733,5008365923,2502,bakery,Bread
1738,5016168764,2601,bank,CBG
1739,5016194210,2515,bookshop,EPP Book Services
1740,5016194212,2529,beauty_shop,Hand of God Salon
1741,5016194213,2511,convenience, 
1742,5016194214,2512,clothes,Derrick Fashion and Design
1744,5016194289,2082,school,Bennett Caulley Memorial School
1745,5016194290,2301,restaurant,Honey Dew Ventures Cafeteria
1746,5016194292,2511,convenience, 
1747,5016194878,2561,hairdresser,Hair Street
1748,5016194879,2302,fast_food,Trinity Catering Services
1749,5016194880,2511,convenience, 
1750,5016517632,2601,bank,La Community Bank
1751,5016529959,2601,bank,Zenith Bank
1752,5016532177,2082,school,Liberty International School
1753,5016909564,2601,bank,Stanbic Bank
1754,5016915970,2007,library,"Kathy Knowles Comunity Library, Osu"
1755,5016916434,2302,fast_food,Han's Classic Salad
1756,5016916435,2602,atm,Absa
1757,5016916436,2304,pub,Purple Pub
1758,5017200541,2602,atm,CAL Bank
1759,5017201475,2501,supermarket,Choppies Supermarket
1760,5017201476,2101,pharmacy, 
1761,5019097744,2301,restaurant,Eddys Pizza and Which Burger
1762,5019097745,2601,bank, 
1763,5019612339,2401,hotel,Bethel Heights Hotel
1764,5022395622,2302,fast_food,NourishLab Smoothy's
1765,5022632309,2082,school,Grace Preparatory & JHS
1766,5022632310,2601,bank,Sahel-Sahara Bank
1767,5022632311,2601,bank,GT Bank
1768,5022632312,2601,bank,FBN Bank
1769,5022632313,2601,bank,FBN Bank
1770,5022636580,2304,pub, 
1771,5022636582,2601,bank,FBN Bank
1772,5022636583,2601,bank,Consolidated Bank Ghana
1773,5022636584,2601,bank,Absa
1774,5022636585,2528,greengrocer,Fruits and Vegetables
1775,5022636643,2601,bank,umb
1776,5022636726,2601,bank,Republic Bank
1777,5022715386,2601,bank,Sovereign Bank
1778,5022715401,2082,school,St. Charbel International School
1779,5024595410,2082,school, 
1780,5026412121,2601,bank,Societe Generale Ghana
1781,5026416821,2401,hotel,Tomreik Hotel
1782,5027248832,2082,school, 
1783,5028241070,2951,comms_tower, 
1784,5029455805,2404,guesthouse,Harold's Lodge
1785,5029455806,2101,pharmacy,Telad Pharmay
1786,5029455807,2602,atm,Stanbic
1787,5029458059,2401,hotel,Frankie's Hotel
1788,5029458126,2511,convenience, 
1789,5031339885,2601,bank,GCB Bank
1790,5031340192,2601,bank,Fidelity Bank
1792,5032027323,2902,bench, 
1793,5033062632,2601,bank,Ecobank
1794,5038419035,2302,fast_food,Marwako
1796,5042885121,2522,sports_shop,jersey arena
1797,5051344421,2101,pharmacy,Duet Pharmacy
1799,5066524027,2601,bank,UniBank
1800,5071277446,2301,restaurant,The Landing Restaurant
1801,5078026279,2602,atm,Best Point
1802,5079391323,2546,computer_shop,FansTech Ghana
1803,5079515730,2301,restaurant,Bush Kanteen
1804,5083433636,2101,pharmacy,The Medipoint
1805,5083433637,2511,convenience,Goil Café
1806,5083433640,2541,car_dealership,Mac Ghana
1807,5083434029,2544,furniture_shop,Housemart
1808,5083434030,2541,car_dealership,Auto Parts
1809,5084496622,2543,doityourself,Cemix Limited
1810,5084496624,2544,furniture_shop,Nextgen
1811,5084500021,2543,doityourself,Africolor
1812,5084500023,2543,doityourself,United Commercial Trading (UCT)
1813,5084500024,2544,furniture_shop,Luxury Home
1814,5084500025,2541,car_dealership,Stallion
1815,5084500026,2567,travel_agent, 
1816,5084500027,2601,bank,Sahel Sahara Bank
1817,5084500028,2602,atm, 
1818,5084500029,2543,doityourself,Odaymat
1819,5084500030,2601,bank,FBN Bank
1820,5084500031,2602,atm, 
1821,5084505021,2541,car_dealership,Rana Motors
1822,5084505521,2602,atm,FBN Bank
1823,5086956425,2521,gift_shop,Beko
1824,5086960721,2521,gift_shop,Graco Babe Shop
1825,5086960822,2602,atm, 
1826,5086960921,2601,bank,Energy Bank
1827,5086960922,2602,atm, 
1828,5086960924,2544,furniture_shop,Prestige Decor
1829,5088054458,2601,bank,UniBank
1830,5088459057,2304,pub,Central Bar
1831,5088548223,2602,atm, 
1832,5088569324,2602,atm,GCB Bank
1833,5088569325,2544,furniture_shop,Lifestyle Gallery
